FIPS,Year,Urban,Total_Population,P_WH,P_AA,P_AI,P_AS,P_NH,P_OR,P_2R,P_Latino,P_Native,P_FB,P_Citizen,P_Noncitizen,P_NoSchool,P_HS_No_Degree,P_HS_or_GED,P_Some_College,P_College_Degree,P_Masters_Prof_Doc,P_Other,P_Limited_Eng,Poverty_Rate,MED_HH_Income,UE_Rate,P_UI,P_Insured,P_UI_Under_18,P_UI_18-64,P_UI_65_Over,P_Any_Private_Ins,P_Any_Public_Ins,P_Medicare_Alone,P_Medicaid_Alone,Resp_HI,Low_Access,Park_Distance,Walkscore,Walkscore_Percentile,Tob_Retailer_Per_1000,Felony_Per_1000,GINI,SVI_Themes_Total,SVI_Flags,Housing_Violations_Per_1000,Voter Turnout,Turnout Quartile
36081074700,2018,1.0,3418,0.43,0.05,0.014,0.44,0.0,0.02,0.05,0.13,0.32,0.68,0.81,0.19,0.04,0.02,0.22,0.14,0.35,0.17,0.05,0.29,0.11,64250,0.06,0.09,0.91,0.00,0.12,0.00,0.64,0.34,0.06,0.19,4.048,0,0.853093374,-0.6832,2,0,9,0.4218,0.5435,0,0.3929,0.23,2
36081074900,2018,1.0,1492,0.76,0.0,0.0,0.18,0.0,0.0,0.06,0.04,0.73,0.27,0.9,0.1,0.01,0.01,0.11,0.03,0.38,0.46,0.01,0.03,0.02,151964,0.05,0.01,0.99,0.00,0.02,0.00,0.86,0.30,0.09,0.02,3.724,0,,1.2393,4,0,6,0.5565,0.1132,0,0.0108,0.27,3
36081075701,2018,1.0,5107,0.65,0.01,0.0,0.28,0.0,0.02,0.04,0.17,0.58,0.42,0.88,0.12,0.0,0.0,0.07,0.12,0.41,0.4,0.01,0.08,0.08,76774,0.04,0.04,0.97,0.00,0.06,0.00,0.85,0.25,0.04,0.03,5.716,0,,0.875,4,0,7,0.4308,0.2038,1,0.1103,0.27,3
36081075702,2018,1.0,4033,0.6,0.03,0.002,0.34,0.0,0.01,0.02,0.07,0.63,0.37,0.88,0.12,0.0,0.01,0.18,0.09,0.33,0.34,0.06,0.10,0.12,80135,0.04,0.02,0.98,0.03,0.02,0.00,0.83,0.29,0.08,0.07,4.648,0,,0.1104,3,0,5,0.441,0.3967,1,0.0350,0.27,3
36081076901,2018,1.0,4182,0.56,0.05,0.0,0.32,0.0,0.04,0.03,0.1,0.64,0.36,0.88,0.12,0.0,0.01,0.1,0.07,0.5,0.32,0.00,0.08,0.03,77135,0.04,0.03,0.97,0.00,0.04,0.00,0.83,0.21,0.06,0.07,4.676,0,1.520857402,1.5784,4,0,3,0.4675,0.3135,1,0.1346,0.27,3
36081076902,2018,1.0,1433,0.63,0.02,0.0,0.25,0.0,0.06,0.05,0.15,0.58,0.42,0.83,0.17,0.01,0.04,0.14,0.08,0.37,0.34,0.02,0.12,0.07,81131,0.03,0.04,0.96,0.00,0.05,0.07,0.80,0.25,0.04,0.11,5.526,0,1.636245839,0.5242,3,0,15,0.4315,0.3379,1,0.0538,0.27,3
36081077300,2018,1.0,2113,0.62,0.05,0.0,0.19,0.0,0.06,0.07,0.26,0.53,0.47,0.88,0.12,0.02,0.04,0.15,0.1,0.36,0.32,0.01,0.12,0.09,72775,0.04,0.08,0.92,0.00,0.11,0.03,0.71,0.28,0.10,0.09,4.446,0,1.589668121,-0.1404,3,0,9,0.3617,0.3288,1,0.0484,0.27,3
36081077500,2018,1.0,2073,0.8,0.03,0.0,0.08,0.0,0.04,0.05,0.15,0.58,0.42,0.92,0.08,0.02,0.02,0.13,0.21,0.34,0.25,0.03,0.11,0.09,64977,0.04,0.08,0.92,0.13,0.09,0.00,0.70,0.28,0.07,0.08,3.715,0,1.451380254,-0.2964,3,0,15,0.4956,0.2244,0,0.0673,0.27,3
36081077902,2018,1.0,5322,0.87,0.03,0.0,0.09,0.0,0.01,0.01,0.03,0.74,0.26,0.95,0.05,0.03,0.01,0.16,0.08,0.33,0.32,0.06,0.13,0.11,81616,0.07,0.03,0.97,0.01,0.05,0.00,0.79,0.26,0.05,0.11,3.365,1,1.626261333,-2.0343,2,0,7,0.3781,0.5019,1,0.0161,0.23,2
36081077903,2018,1.0,3090,0.69,0.04,0.0,0.18,0.0,0.05,0.05,0.2,0.49,0.51,0.87,0.13,0.01,0.01,0.29,0.1,0.36,0.18,0.06,0.22,0.11,73790,0.07,0.06,0.94,0.00,0.10,0.00,0.63,0.36,0.04,0.21,3.571,0,1.961919654,-1.0494,2,0,6,0.4347,0.4678,0,0.0188,0.23,2
36081077904,2018,1.0,5931,0.63,0.03,0.004,0.28,0.0,0.02,0.04,0.09,0.49,0.51,0.85,0.15,0.01,0.0,0.26,0.11,0.39,0.12,0.10,0.24,0.13,60521,0.05,0.10,0.90,0.10,0.12,0.00,0.62,0.36,0.03,0.19,3.531,0,1.991265836,-0.1641,3,0,9,0.4125,0.6223,0,0.2368,0.23,2
36081077905,2018,1.0,2676,0.5,0.11,0.0,0.24,0.0,0.09,0.06,0.24,0.53,0.47,0.92,0.08,0.01,0.03,0.17,0.13,0.39,0.24,0.03,0.13,0.09,66458,0.06,0.06,0.94,0.02,0.09,0.00,0.69,0.37,0.05,0.15,4.133,0,2.094071966,0.002,3,0,7,0.4613,0.48,0,0.1292,0.23,2
36081077906,2018,1.0,3703,0.62,0.05,0.0,0.22,0.0,0.08,0.04,0.16,0.67,0.33,0.91,0.09,0.04,0.04,0.25,0.11,0.29,0.22,0.05,0.17,0.10,61523,0.01,0.10,0.90,0.00,0.15,0.00,0.65,0.32,0.06,0.15,3.292,0,,-0.4697,3,0,10,0.4204,0.7135,0,0.1319,0.23,2
36081077907,2018,1.0,3075,0.84,0.03,0.0,0.08,0.0,0.04,0.01,0.15,0.7,0.3,0.94,0.06,0.05,0.01,0.2,0.1,0.35,0.24,0.04,0.15,0.18,44036,0.04,0.05,0.95,0.03,0.08,0.00,0.70,0.35,0.02,0.19,3.315,0,,-1.012,2,0,7,0.4836,0.7092,2,0.2288,0.23,2
36081077908,2018,1.0,4154,0.4,0.22,0.002,0.22,0.0,0.03,0.13,0.14,0.57,0.43,0.83,0.17,0.01,0.01,0.32,0.12,0.28,0.13,0.12,0.06,0.16,50703,0.11,0.13,0.88,0.08,0.16,0.00,0.63,0.29,0.02,0.19,3.325,0,,0.1275,3,0,7,0.3858,0.8317,3,0.3095,0.23,2
36081078800,2018,1.0,1751,0.09,0.72,0.0,0.08,0.0,0.09,0.02,0.11,0.48,0.52,0.73,0.27,0.01,0.02,0.35,0.26,0.22,0.05,0.10,0.00,0.14,65500,0.18,0.13,0.87,0.00,0.18,0.00,0.60,0.42,0.01,0.22,6.988,0,1.144307766,-2.2825,2,1,23,0.3433,0.4497,0,0.1426,0.24,3
36081079000,2018,1.0,2799,0.04,0.63,0.009,0.12,0.0,0.16,0.05,0.14,0.46,0.54,0.75,0.25,0.06,0.05,0.3,0.2,0.2,0.05,0.15,0.03,0.20,54476,0.08,0.16,0.84,0.03,0.21,0.00,0.47,0.44,0.03,0.33,6.545,0,0.977411128,-2.0817,2,0,15,0.395,0.7554,2,0.1265,0.24,3
36081079200,2018,1.0,2526,0.04,0.63,0.0,0.09,0.0,0.19,0.05,0.11,0.64,0.36,0.81,0.19,0.03,0.08,0.31,0.17,0.27,0.06,0.07,0.03,0.18,62442,0.17,0.10,0.90,0.04,0.13,0.06,0.48,0.50,0.03,0.36,7.605,0,1.338194609,-3.0723,1,0,17,0.374,0.835,3,0.1238,0.24,3
36081079300,2018,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,,,,,,,,,,0.00,0.00,,,0.755,1,,-3.3959,1,0,0,,,,,0.23,2
36081079701,2018,1.0,6811,0.08,0.05,0.0,0.79,0.002,0.07,0.02,0.08,0.27,0.73,0.69,0.31,0.02,0.03,0.2,0.09,0.34,0.18,0.14,0.52,0.21,36663,0.04,0.09,0.91,0.01,0.14,0.02,0.52,0.45,0.10,0.18,4.441,0,,0.4797,3,0,3,0.4701,0.6933,3,0.0565,0.23,2
36081079702,2018,1.0,4947,0.1,0.0,0.0,0.81,0.0,0.06,0.03,0.1,0.24,0.76,0.53,0.47,0.07,0.04,0.29,0.1,0.3,0.04,0.16,0.62,0.24,36044,0.10,0.24,0.76,0.06,0.32,0.03,0.34,0.47,0.07,0.30,3.562,0,,0.7984,4,0,7,0.4417,0.7514,3,0.0969,0.22,2
36081079900,2018,1.0,3244,0.21,0.02,0.009,0.66,0.0,0.1,0.0,0.17,0.32,0.68,0.61,0.39,0.07,0.05,0.29,0.09,0.17,0.12,0.21,0.39,0.18,42188,0.13,0.27,0.73,0.13,0.37,0.05,0.44,0.37,0.07,0.17,3.531,1,0.768706059,-2.4075,1,0,11,0.4567,0.7347,2,0.0135,0.22,2
36081080301,2018,1.0,4925,0.17,0.02,0.003,0.59,0.0,0.16,0.05,0.21,0.34,0.66,0.68,0.32,0.06,0.02,0.36,0.08,0.17,0.04,0.26,0.53,0.14,53021,0.06,0.32,0.68,0.11,0.41,0.10,0.27,0.45,0.10,0.26,4.157,1,0.659657748,-3.0394,1,0,9,0.4186,0.5794,2,0.0915,0.22,2
36081080302,2018,1.0,3531,0.36,0.04,0.007,0.57,0.0,0.01,0.01,0.17,0.41,0.59,0.8,0.2,0.04,0.03,0.28,0.17,0.23,0.12,0.13,0.28,0.04,68010,0.07,0.07,0.93,0.04,0.08,0.06,0.62,0.35,0.07,0.19,3.826,1,0.849569389,-0.9555,2,0,9,0.4325,0.4474,0,0.0081,0.22,2
36081080900,2018,1.0,7246,0.54,0.08,0.006,0.32,0.0,0.03,0.03,0.16,0.63,0.37,0.87,0.13,0.01,0.03,0.21,0.16,0.34,0.16,0.09,0.24,0.05,67891,0.03,0.05,0.95,0.02,0.07,0.01,0.70,0.38,0.06,0.18,3.092,0,1.290515631,-0.9241,2,0,9,0.4246,0.5613,0,0.0296,0.23,2
36081081400,2018,1.0,4091,0.15,0.43,0.0,0.23,0.0,0.15,0.03,0.18,0.57,0.43,0.86,0.14,0.03,0.1,0.3,0.16,0.23,0.05,0.13,0.08,0.19,61754,0.10,0.11,0.89,0.06,0.16,0.00,0.52,0.42,0.04,0.28,6.133,0,1.201817039,-2.7243,1,0,13,0.3827,0.6671,0,0.1534,0.21,2
36081081800,2018,1.0,4542,0.12,0.34,0.015,0.23,0.0,0.23,0.06,0.19,0.55,0.45,0.82,0.18,0.05,0.07,0.38,0.2,0.13,0.04,0.15,0.06,0.24,58621,0.13,0.12,0.88,0.09,0.15,0.00,0.52,0.44,0.03,0.30,5.94,0,1.32783954,-1.9744,2,0,13,0.4483,0.7706,2,0.1346,0.21,2
36081083700,2018,1.0,5444,0.12,0.0,0.007,0.8,0.0,0.05,0.02,0.09,0.31,0.69,0.7,0.3,0.06,0.04,0.29,0.09,0.23,0.06,0.24,0.44,0.17,51122,0.07,0.21,0.79,0.13,0.26,0.11,0.50,0.35,0.06,0.18,4.008,1,0.635606548,-0.2661,3,0,9,0.4244,0.6042,1,0.0592,0.22,2
36081083800,2018,1.0,5705,0.3,0.11,0.026,0.31,0.013,0.2,0.04,0.26,0.52,0.48,0.84,0.16,0.02,0.08,0.31,0.21,0.24,0.05,0.10,0.06,0.06,71220,0.08,0.11,0.89,0.04,0.14,0.05,0.56,0.41,0.03,0.26,5.061,0,2.007663853,-2.8386,1,0,13,0.4185,0.5091,0,0.1184,0.21,2
36081084000,2018,1.0,6342,0.16,0.2,0.003,0.27,0.0,0.25,0.11,0.21,0.47,0.53,0.83,0.17,0.04,0.07,0.37,0.14,0.18,0.04,0.16,0.08,0.15,53750,0.10,0.07,0.93,0.03,0.10,0.04,0.58,0.42,0.04,0.28,4.486,0,2.083346723,-1.9379,2,0,12,0.4034,0.4664,0,0.2153,0.21,2
36081084500,2018,1.0,4630,0.08,0.12,0.0,0.63,0.0,0.13,0.03,0.17,0.27,0.73,0.62,0.38,0.06,0.05,0.29,0.06,0.24,0.06,0.24,0.64,0.23,25258,0.01,0.21,0.79,0.05,0.31,0.06,0.34,0.48,0.10,0.20,3.642,0,0.533446065,-1.8418,2,0,8,0.4919,0.9371,2,0.3606,0.22,2
36081084601,2018,1.0,2762,0.31,0.1,0.005,0.21,0.0,0.34,0.04,0.28,0.52,0.48,0.86,0.14,0.01,0.04,0.35,0.16,0.25,0.06,0.13,0.09,0.10,70208,0.13,0.11,0.89,0.01,0.15,0.08,0.60,0.37,0.05,0.21,7.485,0,1.781999219,-4.2534,1,0,11,0.5852,0.5027,1,0.0511,0.21,2
36081084602,2018,1.0,1123,0.11,0.19,0.0,0.34,0.0,0.28,0.08,0.28,0.54,0.46,0.85,0.15,0.04,0.05,0.34,0.2,0.25,0.05,0.07,0.07,0.21,59286,0.14,0.11,0.89,0.14,0.11,0.00,0.45,0.48,0.02,0.39,8.651,0,0.489125812,-4.6931,1,0,30,0.3663,0.8309,3,0.0054,0.21,2
36081084900,2018,1.0,8073,0.03,0.07,0.004,0.73,0.0,0.11,0.05,0.14,0.31,0.69,0.5,0.5,0.07,0.02,0.4,0.08,0.16,0.02,0.24,0.72,0.38,26512,0.10,0.28,0.73,0.10,0.39,0.03,0.25,0.48,0.12,0.31,3.711,0,,1.3292,4,0,8,0.3795,0.8397,4,0.5490,0.23,2
36081085300,2018,1.0,4395,0.07,0.02,0.006,0.89,0.0,0.0,0.02,0.04,0.15,0.85,0.58,0.42,0.05,0.01,0.31,0.07,0.26,0.08,0.22,0.71,0.26,36546,0.04,0.23,0.77,0.17,0.29,0.00,0.35,0.46,0.09,0.24,4.195,0,1.064963078,1.5521,4,0,28,0.4711,0.7475,3,0.2638,0.23,2
36081085500,2018,1.0,6704,0.2,0.05,0.002,0.67,0.003,0.06,0.01,0.2,0.28,0.72,0.53,0.47,0.04,0.03,0.31,0.07,0.3,0.06,0.20,0.51,0.21,36980,0.04,0.27,0.73,0.23,0.31,0.02,0.37,0.41,0.04,0.26,4.21,0,1.216372946,2.1469,5,0,6,0.4881,0.6508,3,0.3176,0.23,2
36081085700,2018,1.0,5532,0.17,0.02,0.01,0.74,0.0,0.05,0.01,0.19,0.26,0.74,0.56,0.44,0.08,0.03,0.3,0.1,0.21,0.08,0.21,0.57,0.31,39517,0.05,0.29,0.71,0.08,0.39,0.02,0.33,0.43,0.09,0.22,4.336,0,1.033614699,1.1225,4,0,6,0.4535,0.9204,4,0.8343,0.23,2
36081085900,2018,1.0,5118,0.11,0.02,0.0,0.78,0.0,0.03,0.05,0.06,0.23,0.77,0.59,0.41,0.03,0.03,0.26,0.1,0.25,0.11,0.21,0.57,0.18,44861,0.07,0.28,0.72,0.04,0.39,0.00,0.39,0.40,0.10,0.17,3.831,0,0.8468668,0.3543,4,0,8,0.4369,0.7869,3,0.2153,0.23,2
36081086100,2018,1.0,2168,0.14,0.02,0.0,0.75,0.0,0.05,0.03,0.14,0.33,0.67,0.74,0.26,0.06,0.04,0.26,0.07,0.33,0.05,0.19,0.57,0.21,38967,0.03,0.20,0.80,0.07,0.27,0.06,0.46,0.38,0.08,0.16,3.625,0,0.979403248,-0.4089,3,0,9,0.458,0.7382,2,0.1480,0.23,2
36081086300,2018,1.0,6598,0.08,0.02,0.007,0.8,0.004,0.09,0.0,0.12,0.27,0.73,0.57,0.43,0.06,0.02,0.35,0.11,0.2,0.05,0.20,0.68,0.20,38958,0.05,0.25,0.75,0.09,0.32,0.06,0.32,0.46,0.08,0.27,4.074,0,1.265495414,2.1619,4,0,4,0.4533,0.8055,3,0.6728,0.23,2
36081086400,2018,1.0,2842,0.28,0.11,0.003,0.29,0.0,0.24,0.07,0.44,0.48,0.52,0.72,0.28,0.03,0.04,0.31,0.18,0.23,0.08,0.14,0.09,0.14,57054,0.08,0.17,0.83,0.02,0.22,0.09,0.52,0.38,0.05,0.23,3.902,1,2.263440954,0.1948,3,0,8,0.4008,0.6163,0,0.0323,0.29,4
36081086500,2018,1.0,4561,0.14,0.01,0.0,0.79,0.0,0.03,0.04,0.08,0.17,0.83,0.45,0.55,0.04,0.03,0.33,0.1,0.27,0.07,0.16,0.68,0.34,29147,0.08,0.40,0.60,0.09,0.52,0.04,0.30,0.34,0.10,0.14,4.157,0,1.306604032,2.5429,5,0,20,0.5184,0.8199,2,0.2395,0.23,2
36081086900,2018,1.0,2053,0.03,0.01,0.0,0.85,0.0,0.11,0.0,0.11,0.21,0.79,0.45,0.55,0.06,0.02,0.23,0.08,0.28,0.05,0.29,0.73,0.35,31154,0.02,0.41,0.59,0.24,0.49,0.10,0.24,0.36,0.08,0.23,5.358,0,,2.3239,5,0,39,0.5136,0.6755,3,0.0377,0.23,2
36081087100,2018,1.0,2263,0.11,0.31,0.0,0.43,0.0,0.11,0.04,0.19,0.52,0.48,0.7,0.3,0.05,0.02,0.25,0.13,0.29,0.05,0.20,0.44,0.32,38115,0.08,0.11,0.89,0.06,0.14,0.05,0.44,0.47,0.04,0.36,3.861,0,1.192808703,2.3678,5,0,129,0.6032,0.9132,7,0.2584,0.23,2
36081088400,2018,1.0,7226,0.87,0.01,0.0,0.04,0.0,0.05,0.04,0.15,0.78,0.22,0.94,0.06,0.01,0.04,0.38,0.2,0.19,0.08,0.09,0.04,0.11,73783,0.06,0.10,0.90,0.04,0.15,0.00,0.73,0.33,0.09,0.06,4.209,1,1.368498046,-3.287,1,0,17,0.397,0.408,0,0.0081,0.29,4
36081088901,2018,1.0,10835,0.26,0.02,0.0,0.54,0.0,0.17,0.0,0.23,0.45,0.55,0.7,0.3,0.05,0.03,0.2,0.14,0.36,0.09,0.13,0.38,0.23,46038,0.04,0.11,0.89,0.00,0.16,0.00,0.58,0.43,0.09,0.19,4.563,0,0.764859022,-0.4823,3,0,7,0.4333,0.795,1,0.2315,0.23,2
36081089200,2018,1.0,7736,0.92,0.0,0.0,0.02,0.0,0.04,0.02,0.09,0.82,0.18,0.96,0.04,0.04,0.01,0.28,0.16,0.36,0.08,0.08,0.06,0.01,95625,0.06,0.04,0.96,0.04,0.05,0.01,0.80,0.29,0.11,0.04,3.675,1,1.050296096,-4.5028,1,0,15,0.4497,0.1778,1,0.0054,0.29,4
36081090700,2018,1.0,1234,0.48,0.0,0.0,0.43,0.0,0.04,0.05,0.14,0.55,0.45,0.84,0.16,0.05,0.03,0.45,0.09,0.19,0.04,0.13,0.27,0.14,51750,0.06,0.09,0.91,0.05,0.12,0.08,0.63,0.36,0.12,0.12,3.476,0,1.883561466,-1.1729,2,0,28,0.4,0.5215,0,0.0054,0.23,2
36081091601,2018,1.0,3928,0.96,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.97,0.03,1.0,0.0,0.0,0.02,0.21,0.22,0.33,0.21,0.01,0.00,0.04,100909,0.05,0.02,0.98,0.03,0.02,0.00,0.92,0.27,0.04,0.01,1.793,1,1.841735422,-4.3619,1,0,10,0.3946,0.1568,1,0.0054,0.29,4
36081091602,2018,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,,,,,,,,,,0.00,0.00,,,,0,1.560715518,,,0,0,,,,,0.29,4
36081091800,2018,1.0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00,0.00,0.00,,0.00,0.00,1.00,,0.00,0.00,1.00,0.57,0.00,0.00,1.496,1,,-8.2395,1,0,0,,,,,0.29,4
36081091900,2018,1.0,6218,0.29,0.04,0.003,0.35,0.008,0.26,0.05,0.38,0.49,0.51,0.75,0.25,0.06,0.03,0.34,0.12,0.2,0.06,0.20,0.32,0.17,48304,0.07,0.22,0.78,0.20,0.26,0.00,0.52,0.30,0.07,0.16,3.581,1,2.020055422,-1.4145,2,0,5,0.4513,0.7428,2,0.0861,0.23,2
36081092200,2018,1.0,1990,0.98,0.0,0.004,0.02,0.0,0.0,0.0,0.05,0.88,0.12,0.99,0.01,0.0,0.01,0.19,0.12,0.28,0.38,0.02,0.01,0.01,123438,0.05,0.02,0.98,0.00,0.03,0.00,0.86,0.29,0.07,0.04,1.878,1,1.453068664,-7.5511,1,0,7,0.4584,0.099,0,0.0000,0.29,4
36081092500,2018,1.0,3862,0.35,0.04,0.028,0.25,0.0,0.29,0.03,0.46,0.58,0.42,0.75,0.25,0.06,0.04,0.38,0.16,0.18,0.04,0.14,0.37,0.21,41969,0.06,0.20,0.80,0.06,0.29,0.00,0.45,0.40,0.06,0.25,3.534,0,1.767369747,-0.8239,2,0,9,0.4287,0.6881,1,0.1830,0.23,2
36081092800,2018,1.0,3323,0.98,0.0,0.008,0.0,0.0,0.0,0.0,0.02,0.92,0.08,1.0,0.0,0.0,0.0,0.18,0.15,0.39,0.26,0.02,0.00,0.02,138158,0.03,0.02,0.98,0.00,0.04,0.00,0.89,0.24,0.05,0.04,1.879,1,2.101591867,-4.3165,1,0,3,0.4096,0.0314,0,0.0000,0.29,4
36081092900,2018,1.0,6943,0.27,0.01,0.01,0.34,0.0,0.33,0.04,0.42,0.47,0.53,0.68,0.32,0.02,0.03,0.32,0.18,0.21,0.06,0.19,0.41,0.10,54389,0.08,0.18,0.82,0.00,0.27,0.00,0.46,0.42,0.03,0.30,3.353,1,1.22552793,,,0,7,0.4424,0.5959,0,0.1319,0.23,2
36081093401,2018,1.0,3627,0.93,0.02,0.0,0.02,0.0,0.03,0.0,0.07,0.85,0.15,0.94,0.06,0.0,0.02,0.16,0.2,0.32,0.21,0.09,0.05,0.05,80718,0.05,0.10,0.90,0.09,0.15,0.00,0.73,0.40,0.07,0.07,1.933,1,,-3.3326,1,0,4,0.3884,0.4847,3,0.0754,0.29,4
36081093402,2018,1.0,4372,0.78,0.05,0.0,0.06,0.0,0.09,0.02,0.11,0.82,0.18,0.93,0.07,0.02,0.04,0.19,0.2,0.34,0.17,0.04,0.09,0.11,80379,0.08,0.07,0.93,0.00,0.12,0.00,0.69,0.37,0.04,0.13,2.27,1,,-1.9385,2,0,10,0.4982,0.6757,0,0.2341,0.29,4
36081093800,2018,1.0,5308,0.78,0.11,0.0,0.03,0.0,0.07,0.01,0.17,0.86,0.14,0.95,0.05,0.03,0.04,0.27,0.28,0.2,0.07,0.11,0.10,0.12,58071,0.08,0.07,0.93,0.00,0.11,0.00,0.63,0.44,0.04,0.21,1.932,0,3.264647558,0.2826,3,0,24,0.3786,0.8909,3,0.2880,0.29,4
36081093900,2018,1.0,4913,0.39,0.02,0.0,0.39,0.0,0.17,0.02,0.29,0.54,0.46,0.83,0.17,0.06,0.04,0.32,0.13,0.29,0.08,0.07,0.28,0.11,73750,0.05,0.14,0.86,0.07,0.20,0.01,0.59,0.35,0.07,0.15,3.131,1,1.259158887,-1.6778,2,0,4,0.3849,0.6685,1,0.0135,0.23,2
36081094201,2018,1.0,3381,0.48,0.31,0.029,0.04,0.0,0.12,0.02,0.39,0.7,0.3,0.88,0.12,0.05,0.03,0.26,0.18,0.33,0.05,0.11,0.11,0.07,53049,0.11,0.11,0.89,0.03,0.15,0.00,0.56,0.37,0.02,0.25,1.983,0,3.406161299,0.0443,3,0,23,0.3886,0.8469,2,0.2126,0.29,4
36081094202,2018,1.0,4937,0.27,0.45,0.0,0.12,0.0,0.11,0.05,0.28,0.83,0.17,0.94,0.06,0.01,0.03,0.21,0.26,0.27,0.1,0.12,0.02,0.26,40649,0.13,0.10,0.90,0.02,0.14,0.00,0.50,0.47,0.02,0.35,2.566,0,3.22751052,,,0,48,0.5391,0.8748,2,0.3014,0.21,2
36081094203,2018,1.0,5730,0.67,0.14,0.0,0.07,0.0,0.06,0.06,0.22,0.65,0.35,0.93,0.07,0.01,0.05,0.34,0.15,0.24,0.1,0.12,0.15,0.07,48114,0.04,0.06,0.94,0.06,0.08,0.00,0.64,0.38,0.10,0.14,2.392,1,3.220521391,-1.8366,2,0,11,0.399,0.67,2,0.4252,0.21,2
36081094500,2018,1.0,3846,0.62,0.01,0.0,0.23,0.0,0.09,0.05,0.21,0.69,0.31,0.92,0.08,0.01,0.02,0.38,0.12,0.29,0.09,0.09,0.17,0.09,77227,0.04,0.14,0.86,0.08,0.21,0.00,0.64,0.32,0.07,0.11,3.281,1,1.546921808,,,0,22,0.5326,0.5505,0,0.1399,0.23,2
36081094700,2018,1.0,2705,0.48,0.0,0.0,0.18,0.0,0.3,0.03,0.43,0.54,0.46,0.84,0.16,0.01,0.03,0.37,0.18,0.22,0.04,0.16,0.30,0.13,62647,0.04,0.15,0.85,0.01,0.21,0.08,0.55,0.36,0.06,0.21,3.365,0,1.675182565,-1.0208,2,0,6,0.4541,0.6421,1,0.0673,0.23,2
36081095400,2018,1.0,5438,0.21,0.62,0.012,0.1,0.0,0.03,0.02,0.15,0.63,0.37,0.89,0.11,0.03,0.09,0.24,0.14,0.27,0.12,0.11,0.06,0.17,64977,0.11,0.07,0.93,0.03,0.09,0.03,0.60,0.39,0.05,0.25,2.497,1,,-3.2992,1,0,21,0.4747,0.8777,1,0.3795,0.21,2
36081096400,2018,1.0,4815,0.19,0.57,0.01,0.07,0.0,0.12,0.03,0.28,0.62,0.38,0.83,0.17,0.01,0.04,0.27,0.16,0.26,0.07,0.18,0.04,0.20,59970,0.12,0.11,0.89,0.05,0.11,0.24,0.58,0.38,0.02,0.28,2.607,1,1.362800638,-3.5472,1,0,31,0.3694,0.843,2,0.3203,0.21,2
36081097202,2018,1.0,2886,0.26,0.67,0.009,0.0,0.0,0.04,0.02,0.27,0.78,0.22,0.86,0.14,0.01,0.11,0.21,0.22,0.22,0.07,0.16,0.07,0.35,32917,0.12,0.11,0.89,0.02,0.18,0.00,0.33,0.60,0.03,0.49,2.449,0,1.370151365,-2.7139,1,0,21,0.4415,0.9517,5,0.9500,0.21,2
36081097203,2018,1.0,6803,0.21,0.59,0.007,0.03,0.0,0.16,0.0,0.37,0.82,0.18,0.93,0.07,0.01,0.05,0.29,0.19,0.17,0.0,0.28,0.08,0.49,21014,0.23,0.06,0.94,0.00,0.11,0.00,0.21,0.79,0.04,0.65,2.601,0,,,,0,30,0.465,0.96,8,0.1238,0.21,2
36081097204,2018,1.0,3962,0.25,0.59,0.0,0.01,0.0,0.11,0.04,0.29,0.73,0.27,0.87,0.13,0.05,0.05,0.31,0.2,0.15,0.03,0.21,0.14,0.22,40893,0.15,0.12,0.88,0.03,0.20,0.00,0.48,0.51,0.02,0.31,2.588,0,,-3.0045,1,0,22,0.3992,0.9313,2,0.1992,0.21,2
36081097300,2018,1.0,1849,0.88,0.0,0.0,0.08,0.0,0.03,0.01,0.11,0.78,0.22,0.97,0.03,0.0,0.03,0.26,0.19,0.3,0.11,0.10,0.13,0.02,83125,0.08,0.10,0.90,0.06,0.14,0.00,0.76,0.30,0.06,0.08,3.052,0,1.214342827,-3.8602,1,0,11,0.4461,0.1702,0,0.0000,0.23,2
36081098100,2018,1.0,2401,0.71,0.0,0.023,0.21,0.0,0.06,0.0,0.15,0.65,0.35,0.92,0.08,0.03,0.01,0.22,0.2,0.29,0.12,0.12,0.19,0.10,89750,0.03,0.10,0.90,0.12,0.11,0.01,0.75,0.21,0.10,0.04,2.698,0,1.46144378,-3.3814,1,0,8,0.4938,0.4406,0,0.0000,0.23,2
36081098700,2018,1.0,2544,0.83,0.02,0.0,0.12,0.0,0.02,0.01,0.09,0.74,0.26,0.95,0.05,0.0,0.05,0.27,0.18,0.28,0.15,0.07,0.13,0.02,67802,0.06,0.07,0.93,0.06,0.10,0.00,0.80,0.24,0.07,0.05,2.593,0,1.789663812,-2.8451,1,0,11,0.4462,0.2384,0,0.0000,0.23,2
