FIPS,Urban,Total_Population,P_WH,P_AA,P_AI,P_AS,P_NH,P_OR,P_2R,P_Latino,P_Native,P_FB,P_Citizen,P_Noncitizen,P_NoSchool,P_HS_No_Degree,P_HS_or_GED,P_Some_College,P_College_Degree,P_Masters_Prof_Doc,P_Other,P_Limited_Eng,Poverty_Rate,MED_HH_income,UE_Rate,P_UI,P_Insured,P_UI_Under_18,P_UI_18-64,P_UI_65_Over,P_Any_Private_Ins,P_Any_Public_Ins,P_Medicare_Alone,P_Medicaid_Alone,Resp_HI,Low_access,Park_distance,Walkscore,Walkscore_percentile,Tob_retailer_per_1000,felony_per_1000,GINI,SVI_themes_total,SVI_flags,serious_housing_violations_per_1000,total_housing_violations_per_1000,Voter Turnout,Turnout quartile,
36047035601,1,2592,0.99,0.01,0,0,0,0,0,0,0.35,0.65,0.97,0.03,0.02,0,0.17,0.19,0.43,0.18,0.01,0.31,0.17,35954,0.12,0.05,0.96,0,0.07,0,0.57,0.51,0.07,0.13,4.365,0,X,0.3018,3,0,8,0.4919,0.4253,3,0.0099,0.0313,0.26,3,
36047035602,1,4835,0.97,0.01,0,0.02,0,0,0,0.02,0.35,0.65,0.87,0.13,0.02,0.01,0.2,0.14,0.41,0.16,0.04,0.45,0.18,32348,0.05,0.1,0.9,0.01,0.19,0,0.54,0.46,0.12,0.07,5.538,0,X,0.9022,4,0,43,0.5177,0.5602,4,0.0214,0.1467,0.26,3,
36047035700,1,2499,0.04,0.83,0.022,0,0,0.1,0.01,0.18,0.62,0.38,0.81,0.19,0.01,0.04,0.38,0.2,0.16,0.02,0.17,0.09,0.55,21227,0.15,0.15,0.85,0.04,0.22,0.05,0.39,0.6,0.03,0.38,2.951,0,0.220845889,0.2188,3,2,124,0.5662,0.9208,8,0.1665,0.8854,0.19,1,
36047035900,1,5213,0.01,0.94,0,0.01,0,0.04,0,0.1,0.72,0.28,0.88,0.12,0.02,0.06,0.42,0.1,0.15,0.03,0.21,0.01,0.46,30898,0.18,0.13,0.88,0.02,0.19,0.01,0.4,0.57,0.03,0.41,3.097,0,0.34131391,0.598,4,2,168,0.4691,0.9466,6,0.2490,1.1855,0.22,2,
36047036001,1,2899,0.96,0.02,0.003,0,0,0,0.02,0.02,0.19,0.81,0.86,0.14,0.04,0.02,0.2,0.08,0.43,0.16,0.07,0.64,0.33,22384,0.13,0.05,0.95,0,0.09,0.02,0.42,0.61,0.07,0.17,3.245,0,1.282060403,0.7467,4,0,27,0.6161,0.6506,4,0.0379,0.2061,0.26,3,
36047036002,1,3975,0.87,0,0,0.04,0,0.05,0.03,0.06,0.21,0.79,0.67,0.33,0.01,0.01,0.26,0.09,0.41,0.15,0.06,0.71,0.39,18738,0.12,0.18,0.82,0.24,0.28,0,0.43,0.45,0.04,0.11,2.959,0,1.631537096,0.7307,4,1,31,0.538,0.7731,6,0.0495,0.4716,0.26,3,
36047036100,1,2375,0.02,0.82,0,0.02,0,0.1,0.03,0.19,0.64,0.36,0.82,0.18,0.03,0.03,0.48,0.12,0.16,0.02,0.16,0.07,0.3,26936,0.21,0.14,0.86,0.07,0.19,0.02,0.39,0.55,0.05,0.33,3.008,0,0.484252156,1.3,4,3,128,0.6316,0.9579,3,0.1220,0.7057,0.19,1,
36047036200,1,3345,0.62,0.02,0.02,0.24,0,0.08,0.03,0.35,0.36,0.64,0.59,0.41,0.06,0.06,0.27,0.11,0.27,0.07,0.15,0.5,0.41,28750,0.12,0.18,0.82,0.01,0.26,0.03,0.37,0.53,0.03,0.38,3.009,0,1.524924273,0.6985,4,2,105,0.5124,0.8142,3,0.1204,0.7601,0.26,3,
36047036300,1,4076,0.03,0.85,0.011,0,0,0.08,0.03,0.14,0.63,0.37,0.82,0.18,0.05,0.05,0.36,0.14,0.17,0.09,0.15,0.04,0.21,29741,0.08,0.17,0.83,0.02,0.26,0.03,0.41,0.51,0.06,0.33,2.979,0,0.731792915,1.9608,4,2,197,0.5052,0.8144,1,0.2127,0.7717,0.19,1,
36047036400,1,2077,0.64,0.03,0,0.25,0,0.07,0.01,0.11,0.31,0.69,0.71,0.29,0.02,0.02,0.23,0.11,0.39,0.13,0.1,0.41,0.23,33750,0.13,0.14,0.86,0.01,0.19,0.07,0.57,0.33,0.03,0.18,3.076,0,1.603978044,0.8431,4,3,33,0.5503,0.7684,1,0.0676,0.3446,0.26,3,
36047036501,1,2677,0.05,0.9,0,0,0,0.05,0,0.09,0.71,0.29,0.87,0.13,0.04,0.04,0.35,0.16,0.23,0.02,0.17,0.09,0.2,39019,0.14,0.13,0.87,0.02,0.18,0.15,0.48,0.47,0.05,0.31,3.074,0,1.066005501,3.8064,5,0,55,0.3928,0.8243,0,0.2407,0.7980,0.19,1,
36047036502,1,1164,0.08,0.65,0,0.01,0,0.24,0.02,0.32,0.78,0.22,0.9,0.1,0.05,0.02,0.39,0.18,0.12,0.03,0.22,0.01,0.35,27364,0.23,0.05,0.95,0.05,0.04,0.07,0.4,0.62,0.05,0.46,2.904,0,1.205716124,4.2667,5,4,90,0.6298,0.9288,4,0.0511,0.1764,0.19,1,
36047036600,1,4702,0.61,0.04,0,0.26,0,0.08,0.02,0.25,0.31,0.69,0.7,0.3,0.06,0.02,0.32,0.12,0.3,0.07,0.11,0.52,0.31,36487,0.05,0.12,0.88,0,0.19,0,0.48,0.47,0.03,0.27,3.659,0,1.708194106,1.7921,4,1,50,0.4655,0.9167,4,0.0577,0.3875,0.26,3,
36047036700,1,1426,0.09,0.65,0,0.01,0,0.22,0.03,0.31,0.73,0.27,0.92,0.08,0.08,0,0.31,0.13,0.3,0.04,0.14,0.03,0.17,51140,0.04,0.08,0.92,0,0.13,0,0.59,0.35,0.04,0.23,2.934,0,1.26792095,3.3701,5,1,139,0.3861,0.6722,1,0.0363,0.1781,0.19,1,
36047036900,1,4839,0.07,0.7,0,0.01,0,0.2,0.02,0.29,0.75,0.25,0.81,0.19,0.01,0.05,0.31,0.19,0.12,0.02,0.29,0.08,0.34,31059,0.1,0.16,0.84,0.02,0.22,0.26,0.36,0.49,0.01,0.44,2.968,0,1.223723364,2.3952,5,3,226,0.506,0.9299,5,0.3446,1.6093,0.19,1,
36047037000,1,4074,0.69,0,0.012,0.25,0,0.02,0.02,0.05,0.44,0.56,0.89,0.11,0.02,0.02,0.22,0.14,0.35,0.15,0.09,0.28,0.13,66836,0.05,0.1,0.9,0.08,0.13,0,0.72,0.25,0.06,0.1,2.837,0,1.831671145,2.0156,4,0,37,0.4791,0.5136,0,0.0066,0.0429,0.23,2,
36047037100,1,4705,0.02,0.86,0,0.03,0,0.08,0.01,0.17,0.68,0.32,0.87,0.13,0.01,0.05,0.33,0.15,0.27,0.05,0.14,0.03,0.24,46641,0.12,0.15,0.85,0.09,0.19,0.03,0.53,0.37,0.03,0.27,2.947,0,1.133185626,1.7168,4,1,113,0.5061,0.7182,2,0.1517,0.6810,0.19,1,
36047037300,1,4110,0.15,0.64,0.002,0.01,0,0.18,0.01,0.24,0.82,0.18,0.91,0.09,0.02,0.01,0.3,0.15,0.23,0.05,0.25,0.08,0.34,29057,0.11,0.11,0.89,0.02,0.16,0,0.51,0.42,0.06,0.29,3.011,0,1.165732351,0.9223,4,2,152,0.516,0.9218,0,0.1929,0.7469,0.19,1,
36047037401,1,4174,0.87,0.01,0.021,0.09,0,0,0.01,0.04,0.5,0.5,0.89,0.11,0.03,0.01,0.22,0.16,0.31,0.21,0.06,0.35,0.1,51857,0.08,0.13,0.88,0.08,0.19,0,0.59,0.38,0.07,0.14,3.079,0,X,0.6654,4,0,52,0.5115,0.5549,1,0.0181,0.1088,0.26,3,
36047037402,1,4668,0.71,0.05,0,0.14,0,0.08,0.02,0.11,0.44,0.56,0.8,0.2,0.01,0.03,0.2,0.17,0.36,0.2,0.04,0.43,0.22,30449,0.09,0.07,0.94,0,0.13,0,0.46,0.56,0.04,0.27,3.138,0,X,0.0393,3,0,38,0.5553,0.7898,3,0.0099,0.0577,0.26,3,
36047037500,1,3129,0.23,0.63,0,0.08,0,0.04,0.02,0.18,0.7,0.3,0.86,0.14,0.03,0.12,0.28,0.16,0.17,0.07,0.17,0.05,0.25,45573,0.15,0.16,0.84,0,0.23,0,0.46,0.44,0.02,0.31,3.048,0,1.137397395,0.661,4,4,140,0.4142,0.8688,2,0.2012,0.6430,0.22,2,
36047037700,1,4240,0.13,0.72,0.007,0.01,0,0.1,0.03,0.2,0.86,0.14,0.93,0.07,0.01,0,0.24,0.27,0.25,0.1,0.12,0.01,0.26,40272,0.11,0.09,0.91,0,0.13,0,0.55,0.44,0.02,0.31,2.934,0,1.107572803,1.0497,4,1,97,0.5085,0.4059,0,0.1896,0.8096,0.22,2,
36047037900,1,3537,0.09,0.85,0,0,0,0.06,0.01,0.09,0.69,0.31,0.88,0.12,0.02,0.02,0.32,0.15,0.21,0.09,0.21,0.04,0.31,40412,0.12,0.21,0.8,0.13,0.25,0.07,0.53,0.34,0.04,0.18,3.041,0,1.060452602,0.8422,4,4,143,0.4701,0.6539,2,0.2308,1.1146,0.19,1,
36047038100,1,5550,0.05,0.87,0,0,0,0.06,0.01,0.11,0.86,0.14,0.94,0.06,0.03,0.03,0.35,0.18,0.14,0.02,0.24,0.01,0.31,27885,0.15,0.12,0.88,0.05,0.17,0,0.37,0.59,0.04,0.41,2.937,0,0.852256158,0.2447,3,1,136,0.4751,0.8977,5,0.2589,0.8310,0.22,2,
36047038200,1,5786,0.15,0.44,0,0.22,0,0.15,0.04,0.25,0.67,0.33,0.9,0.1,0.02,0.03,0.32,0.13,0.16,0.04,0.3,0.29,0.43,17308,0.17,0.13,0.87,0.12,0.16,0,0.37,0.56,0.04,0.38,2.998,0,1.018553758,1.7007,4,1,78,0.4916,0.995,7,0.0066,0.1088,0.2,1,
36047038300,1,4655,0.06,0.87,0,0,0,0.04,0.03,0.12,0.78,0.22,0.9,0.1,0,0.02,0.26,0.2,0.3,0.07,0.15,0.01,0.15,48712,0.09,0.11,0.89,0.05,0.15,0.06,0.54,0.4,0.05,0.27,3.06,0,0.954260495,0.8785,4,1,109,0.4681,0.6545,1,0.2638,1.1443,0.22,2,
36047038500,1,3364,0.14,0.74,0,0.02,0,0.05,0.04,0.2,0.87,0.13,0.97,0.03,0.04,0.05,0.25,0.22,0.23,0.05,0.16,0.09,0.29,39141,0.18,0.11,0.89,0.04,0.14,0,0.55,0.4,0.06,0.23,3.077,0,1.060186366,0.6791,4,2,100,0.4771,0.8533,1,0.1319,0.6529,0.22,2,
36047038600,1,3622,0.49,0,0,0.41,0,0.09,0.01,0.17,0.48,0.52,0.78,0.22,0.04,0.05,0.37,0.09,0.2,0.08,0.16,0.25,0.2,44766,0.09,0.1,0.9,0.01,0.15,0,0.35,0.59,0.06,0.4,2.86,0,1.444719864,1.2855,4,2,60,0.4101,0.7032,1,0.0016,0.0445,0.23,2,
36047038700,1,4058,0.17,0.7,0.003,0.07,0,0.04,0.01,0.23,0.76,0.24,0.86,0.14,0.02,0.04,0.29,0.14,0.19,0.09,0.23,0,0.29,36430,0.2,0.18,0.82,0.08,0.23,0.07,0.33,0.55,0.06,0.39,2.99,0,1.072944606,1.2332,4,2,140,0.5027,0.9336,3,0.1385,0.6909,0.22,2,
36047038800,1,4049,0.86,0.02,0,0.09,0,0.02,0.01,0.09,0.56,0.44,0.88,0.12,0.03,0.03,0.27,0.1,0.35,0.14,0.08,0.13,0.17,60132,0.05,0.12,0.88,0.05,0.19,0,0.59,0.39,0.04,0.19,2.859,0,1.893758296,0.5951,4,0,31,0.4321,0.8177,0,0.0066,0.0693,0.23,2,
36047038900,1,3249,0.32,0.08,0.053,0.06,0,0.41,0.07,0.69,0.68,0.32,0.82,0.18,0.08,0,0.21,0.2,0.23,0.06,0.23,0.3,0.29,47059,0.08,0.25,0.75,0.03,0.33,0,0.44,0.39,0.02,0.25,3.117,0,1.043949473,3.8859,5,3,216,0.477,0.8311,2,0.1369,0.4172,0.16,1,
36047039000,1,2318,0.97,0,0.005,0.03,0,0,0,0.03,0.61,0.39,0.9,0.1,0.01,0.04,0.36,0.1,0.25,0.12,0.12,0.23,0.2,45682,0.04,0.08,0.92,0.02,0.13,0,0.72,0.29,0.07,0.12,2.733,0,1.910774438,0.9169,4,1,30,0.5193,0.6062,0,0.0000,0.0000,0.23,2,
36047039100,1,3086,0.4,0.2,0,0.03,0,0.32,0.05,0.66,0.63,0.37,0.76,0.24,0.02,0.04,0.2,0.16,0.23,0.05,0.3,0.2,0.39,35542,0.18,0.19,0.81,0,0.29,0,0.41,0.47,0.06,0.28,3.221,0,0.875823028,3.6722,5,1,57,0.4732,0.9317,5,0.0643,0.2787,0.18,1,
36047039200,1,2807,0.82,0.02,0,0.14,0,0.01,0.01,0.04,0.57,0.43,0.82,0.18,0.04,0.02,0.39,0.09,0.3,0.08,0.08,0.32,0.19,33125,0.1,0.09,0.91,0.02,0.14,0,0.56,0.4,0.09,0.22,2.729,0,1.940889999,0.3468,3,1,48,0.4165,0.7896,0,0.0313,0.1237,0.23,2,
36047039300,1,3444,0.45,0.42,0.025,0,0,0.09,0.01,0.57,0.76,0.24,0.84,0.16,0.02,0.04,0.26,0.17,0.23,0.06,0.22,0.11,0.25,52244,0.14,0.22,0.78,0.1,0.28,0,0.44,0.39,0.08,0.21,3.077,0,0.917019539,2.5863,5,3,130,0.4853,0.7568,0,0.0709,0.2704,0.16,1,
36047039400,1,2480,0.88,0,0.005,0.02,0,0.04,0.06,0.11,0.63,0.37,0.87,0.13,0.03,0.03,0.36,0.15,0.24,0.07,0.12,0.27,0.09,51927,0.15,0.1,0.9,0.04,0.15,0,0.57,0.37,0.04,0.27,2.697,0,2.007301757,0.5814,4,2,26,0.5709,0.4926,1,0.0049,0.0511,0.23,2,
36047039500,1,3789,0.44,0.36,0,0.08,0,0.08,0.04,0.5,0.63,0.37,0.74,0.26,0.02,0.03,0.26,0.2,0.2,0.04,0.24,0.18,0.4,27870,0.23,0.23,0.77,0,0.36,0.05,0.36,0.45,0.04,0.27,3.025,0,0.958586434,2.2387,5,2,111,0.4995,0.9653,6,0.1863,0.8327,0.16,1,
36047039600,1,2090,0.91,0,0.042,0.02,0,0.03,0,0.07,0.82,0.18,0.97,0.03,0.01,0.01,0.38,0.13,0.3,0.14,0.04,0.11,0.13,46926,0.08,0.07,0.93,0.03,0.1,0,0.73,0.25,0.05,0.13,2.707,0,1.996542023,0.5575,4,0,13,0.5383,0.5004,1,0.0000,0.0066,0.23,2,
36047039700,1,3261,0.36,0.57,0.015,0.02,0,0.03,0.01,0.33,0.72,0.28,0.87,0.13,0.01,0.03,0.25,0.23,0.2,0.07,0.22,0.06,0.33,38266,0.2,0.17,0.83,0.03,0.23,0.03,0.41,0.48,0.06,0.28,3.019,0,1.059818935,0.5655,3,2,122,0.479,0.7861,2,0.1599,0.4106,0.16,1,
36047039800,1,2859,0.42,0,0.008,0.45,0,0.1,0.02,0.17,0.44,0.56,0.76,0.24,0.05,0.04,0.21,0.1,0.24,0.09,0.27,0.25,0.18,52721,0.11,0.13,0.87,0.03,0.21,0,0.47,0.49,0.05,0.26,2.807,0,1.478480736,1.2764,4,2,29,0.4484,0.7875,1,0.0082,0.0330,0.23,2,
36047039900,1,3384,0.35,0.57,0,0,0,0.05,0.03,0.52,0.74,0.26,0.86,0.14,0.02,0.06,0.21,0.14,0.22,0.07,0.28,0.12,0.32,31563,0.18,0.18,0.82,0.07,0.24,0,0.35,0.47,0.06,0.32,3.004,0,0.823148581,0.8454,4,2,99,0.4958,0.8265,1,0.1138,0.5590,0.16,1,
36047040000,1,3429,0.44,0,0,0.46,0,0.1,0,0.13,0.45,0.55,0.76,0.24,0.06,0.04,0.3,0.08,0.15,0.09,0.27,0.34,0.21,41759,0.11,0.16,0.84,0.04,0.25,0,0.42,0.48,0.07,0.28,2.81,0,1.50714481,1.4426,4,0,54,0.4071,0.8975,2,0.0066,0.0544,0.2,1,
36047040100,1,3356,0.26,0.57,0,0.02,0,0.12,0.03,0.32,0.71,0.29,0.84,0.16,0.03,0.02,0.33,0.12,0.24,0.05,0.2,0.09,0.28,42079,0.14,0.14,0.86,0,0.19,0,0.51,0.43,0.03,0.27,2.944,0,0.980511629,0.8922,4,2,87,0.4345,0.8934,1,0.1336,0.5507,0.19,1,
36047040200,1,2683,0.42,0.01,0.018,0.48,0,0.06,0.02,0.11,0.45,0.55,0.78,0.22,0.05,0.06,0.3,0.1,0.2,0.07,0.21,0.31,0.21,42000,0.06,0.12,0.88,0.05,0.16,0.05,0.47,0.48,0.07,0.28,2.832,0,1.206937076,2.2995,5,1,43,0.4861,0.5225,1,0.0066,0.1022,0.2,1,
36047040300,1,3724,0.13,0.65,0,0.01,0,0.21,0,0.32,0.73,0.27,0.87,0.13,0.04,0.01,0.34,0.17,0.14,0.1,0.2,0.07,0.42,27827,0.21,0.13,0.88,0.02,0.19,0,0.32,0.6,0.08,0.44,3,0,1.157776253,0.7003,4,3,88,0.528,0.9546,5,0.0824,0.3990,0.19,1,
36047040400,1,2451,0.54,0,0,0.41,0.002,0.04,0,0.11,0.48,0.52,0.81,0.19,0.04,0.06,0.31,0.09,0.26,0.07,0.17,0.24,0.15,39947,0.13,0.11,0.89,0,0.16,0,0.48,0.49,0.08,0.31,2.837,0,1.468305186,0.9729,4,0,14,0.4785,0.5699,1,0.0049,0.0231,0.2,1,
36047040500,1,1539,0.22,0.47,0,0.05,0,0.22,0.03,0.5,0.72,0.28,0.82,0.18,0,0,0.35,0.16,0.23,0.07,0.18,0.06,0.28,40815,0.17,0.2,0.8,0.06,0.26,0,0.42,0.42,0.04,0.32,3.012,0,1.289352628,1.7232,4,3,81,0.5148,0.8131,2,0.0264,0.1566,0.19,1,
36047040600,1,3335,0.38,0.01,0,0.51,0,0.1,0.01,0.15,0.47,0.53,0.66,0.34,0,0.03,0.3,0.05,0.3,0.06,0.26,0.27,0.11,44107,0.1,0.16,0.84,0.03,0.22,0,0.49,0.4,0.03,0.29,2.86,0,1.472427071,1.7167,4,1,32,0.4398,0.6592,2,0.0198,0.1039,0.2,1,
36047040700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2.879,0,X,0.3279,3,0,2,-,X,X,X,X,0.16,1,
36047040800,1,3304,0.43,0.03,0,0.46,0,0.06,0.01,0.1,0.45,0.55,0.71,0.29,0.07,0.05,0.33,0.1,0.24,0.08,0.15,0.27,0.24,59056,0.12,0.15,0.85,0.05,0.2,0,0.55,0.34,0.07,0.2,2.876,0,1.617787739,1.3785,4,3,33,0.4498,0.6795,1,0.0082,0.0775,0.2,1,
36047040900,1,3738,0.36,0.32,0,0.01,0,0.3,0.01,0.71,0.62,0.38,0.77,0.23,0.06,0.07,0.22,0.12,0.22,0.04,0.26,0.31,0.34,37635,0.13,0.25,0.75,0.05,0.35,0,0.31,0.49,0.04,0.34,3.058,0,0.471513535,-0.3181,3,2,87,0.4548,0.9245,4,0.2523,0.7898,0.16,1,
36047041000,1,1854,0.77,0.01,0,0.17,0,0.04,0.01,0.14,0.6,0.4,0.83,0.17,0.02,0.03,0.36,0.16,0.2,0.12,0.1,0.23,0.19,43750,0.18,0.08,0.92,0,0.13,0,0.55,0.5,0.07,0.27,2.722,0,1.679466318,0.7204,4,3,21,0.4853,0.6737,2,0.0132,0.0231,0.2,1,
36047041100,1,3387,0.18,0.36,0.003,0.02,0,0.39,0.05,0.56,0.58,0.42,0.79,0.21,0.02,0.05,0.3,0.19,0.11,0.03,0.29,0.14,0.29,35068,0.1,0.16,0.84,0.05,0.22,0,0.39,0.53,0.05,0.36,3.003,0,0.685138412,-0.3185,3,2,35,0.5624,0.9569,2,0.1105,0.3562,0.16,1,
36047041200,1,2835,0.67,0,0,0.24,0,0.08,0,0.23,0.52,0.48,0.86,0.14,0.05,0.04,0.26,0.17,0.24,0.1,0.15,0.3,0.15,41944,0.07,0.13,0.87,0.05,0.17,0.08,0.55,0.37,0.03,0.27,2.843,0,1.871694959,0.1045,3,2,43,0.5708,0.5464,1,0.0330,0.1336,0.2,1,
36047041300,1,4365,0.28,0.47,0.016,0.01,0,0.19,0.03,0.58,0.65,0.35,0.78,0.22,0.04,0.02,0.33,0.14,0.17,0.03,0.27,0.16,0.18,38955,0.09,0.12,0.89,0,0.16,0.12,0.38,0.53,0.04,0.39,2.968,0,0.382653946,0.5732,4,2,77,0.4047,0.7776,2,0.0890,0.4287,0.16,1,
36047041401,1,1480,0.87,0,0,0.09,0,0.04,0,0.06,0.59,0.41,0.86,0.14,0.04,0.03,0.36,0.23,0.2,0.05,0.08,0.25,0.12,52774,0.11,0.11,0.89,0,0.16,0,0.68,0.33,0.04,0.13,2.858,0,1.94521825,0.394,3,3,18,0.4548,0.453,0,0.0099,0.0462,0.23,2,
36047041402,1,1611,1,0,0,0,0,0,0,0.01,0.59,0.41,0.77,0.23,0.01,0.04,0.31,0.13,0.31,0.12,0.07,0.24,0.23,28884,0.11,0.1,0.9,0,0.19,0,0.48,0.5,0.09,0.26,2.714,0,2.082052038,0.2552,3,1,17,0.6806,0.6104,3,0.0181,0.1055,0.23,2,
36047041500,1,4478,0.43,0.45,0.013,0.05,0,0.04,0.02,0.59,0.7,0.3,0.86,0.14,0.01,0.09,0.31,0.13,0.18,0.05,0.24,0.12,0.19,53924,0.22,0.15,0.85,0.02,0.21,0.08,0.39,0.5,0.06,0.36,3.017,0,0.475939836,1.7325,4,2,77,0.3856,0.7974,1,0.0907,0.3281,0.16,1,
36047041600,1,2644,0.81,0.02,0,0.06,0,0.1,0,0.13,0.62,0.38,0.85,0.15,0.03,0.04,0.36,0.14,0.21,0.06,0.17,0.26,0.25,44260,0.09,0.09,0.91,0.01,0.16,0,0.37,0.57,0.05,0.42,2.842,0,2.048104965,0.4298,3,0,22,0.619,0.8294,1,0.0280,0.2045,0.23,2,
36047041700,1,3158,0.42,0.33,0.004,0.09,0,0.12,0.02,0.71,0.64,0.36,0.79,0.21,0.07,0.05,0.26,0.13,0.11,0.01,0.37,0.27,0.27,22022,0.14,0.13,0.87,0.06,0.17,0.09,0.35,0.56,0.07,0.37,3.068,0,0.772359383,2.2323,5,3,81,0.4814,0.9596,7,0.1599,0.6134,0.16,1,
36047041800,1,2314,0.89,0.03,0.003,0.04,0,0.03,0.01,0.17,0.64,0.36,0.9,0.1,0.02,0.05,0.35,0.16,0.19,0.11,0.12,0.31,0.19,33056,0.1,0.05,0.95,0.01,0.09,0.02,0.55,0.47,0.07,0.24,2.758,0,2.14993728,0.1623,3,2,17,0.5604,0.8653,1,0.0445,0.1913,0.23,2,
36047041900,1,4030,0.53,0.26,0.029,0.01,0,0.13,0.03,0.68,0.65,0.35,0.81,0.19,0.03,0.07,0.25,0.14,0.2,0.04,0.28,0.18,0.32,35877,0.2,0.15,0.85,0.11,0.18,0.07,0.39,0.52,0.03,0.4,3.059,0,0.795943182,2.3984,5,1,63,0.4532,0.8783,1,0.1929,0.6051,0.16,1,
36047042000,1,1894,0.87,0.01,0.009,0.07,0,0.04,0,0.05,0.71,0.29,0.93,0.07,0.02,0,0.33,0.15,0.23,0.13,0.15,0.19,0.22,42969,0.07,0.07,0.93,0.01,0.13,0,0.63,0.36,0.04,0.22,2.944,0,2.224877742,0.4957,3,1,18,0.5578,0.5194,2,0.0066,0.0478,0.23,2,
36047042100,1,4016,0.52,0.34,0.019,0.03,0,0.07,0.02,0.63,0.66,0.34,0.79,0.21,0.04,0.04,0.28,0.08,0.16,0.03,0.36,0.23,0.25,34362,0.13,0.22,0.78,0,0.3,0,0.34,0.46,0.05,0.33,3.078,0,0.708518969,2.9752,5,2,79,0.4575,0.8769,2,0.1319,0.5425,0.16,1,
36047042200,1,3474,0.82,0.02,0.023,0.1,0,0.03,0.01,0.18,0.57,0.43,0.77,0.23,0.03,0.02,0.21,0.22,0.25,0.09,0.19,0.24,0.17,68382,0.09,0.22,0.78,0.1,0.28,0.2,0.55,0.28,0.02,0.17,2.834,0,2.119691554,0.2268,3,1,42,0.5114,0.6357,0,0.0181,0.2572,0.23,2,
36047042300,1,4986,0.6,0.17,0.019,0.04,0,0.16,0.01,0.74,0.55,0.45,0.67,0.33,0.04,0.08,0.18,0.11,0.18,0.05,0.37,0.31,0.25,51083,0.13,0.32,0.68,0,0.43,0.06,0.25,0.46,0.02,0.38,3.081,0,0.534220912,3.3671,5,1,94,0.4315,0.8876,3,0.1748,0.6018,0.18,1,
36047042400,1,3432,0.67,0.01,0,0.25,0,0.06,0.01,0.12,0.38,0.62,0.72,0.28,0.04,0.04,0.3,0.11,0.23,0.13,0.15,0.23,0.12,46570,0.09,0.13,0.87,0.03,0.18,0,0.51,0.42,0.05,0.26,2.879,0,1.930938572,0.2773,3,0,28,0.4141,0.6071,1,0.0940,0.3314,0.2,1,
36047042500,1,2906,0.42,0.12,0,0.02,0,0.42,0.02,0.67,0.78,0.22,0.88,0.12,0.01,0.01,0.21,0.16,0.45,0.05,0.11,0.07,0.29,45642,0.13,0.27,0.73,0.17,0.32,0,0.43,0.31,0,0.27,3.16,0,0.527006018,4.1537,5,1,59,0.4722,0.83,2,0.1682,0.6529,0.18,1,
36047042600,1,4408,0.48,0.02,0,0.42,0,0.07,0.02,0.14,0.33,0.67,0.69,0.31,0.04,0.06,0.26,0.1,0.26,0.06,0.22,0.42,0.18,47788,0.09,0.2,0.8,0,0.29,0.03,0.41,0.43,0.09,0.24,3.009,0,1.788082255,0.6063,4,2,64,0.4584,0.7438,2,0.0758,0.4584,0.2,1,
36047042700,1,5609,0.51,0.11,0.002,0.04,0,0.31,0.03,0.7,0.57,0.43,0.64,0.36,0.02,0.07,0.18,0.11,0.23,0.06,0.34,0.31,0.4,47055,0.13,0.39,0.61,0.04,0.51,0.18,0.26,0.37,0.02,0.32,3.229,0,0.191184238,3.0872,5,3,134,0.4322,0.8106,5,0.2391,1.1591,0.18,1,
36047042800,1,3760,0.7,0.01,0,0.27,0,0.02,0.01,0.06,0.31,0.69,0.74,0.26,0.03,0.02,0.23,0.09,0.32,0.15,0.15,0.45,0.17,52188,0.1,0.08,0.92,0,0.12,0.03,0.5,0.47,0.04,0.27,2.956,0,1.659216223,0.7002,4,1,44,0.4536,0.8189,1,0.0478,0.3512,0.2,1,
36047042900,1,5743,0.57,0.13,0,0.01,0,0.2,0.08,0.76,0.55,0.45,0.63,0.37,0.06,0.06,0.17,0.1,0.15,0.06,0.4,0.26,0.26,45382,0.14,0.38,0.62,0.08,0.49,0,0.24,0.4,0.02,0.33,3.198,0,0.239538296,3.115,5,2,134,0.4197,0.8663,4,0.5194,1.8220,0.18,1,
36047043000,1,3394,0.55,0,0,0.43,0,0.02,0,0.1,0.31,0.69,0.68,0.32,0.04,0.07,0.32,0.03,0.3,0.07,0.17,0.4,0.22,34729,0.11,0.08,0.92,0,0.12,0.03,0.36,0.64,0.04,0.37,2.946,0,1.757396673,0.3798,3,1,37,0.4356,0.7069,2,0.0412,0.3199,0.2,1,
36047043100,1,5655,0.48,0.11,0,0.13,0,0.26,0.01,0.7,0.56,0.44,0.67,0.33,0.05,0.08,0.19,0.13,0.2,0.05,0.31,0.32,0.36,42269,0.12,0.32,0.68,0.05,0.43,0.06,0.29,0.43,0.04,0.32,3.215,0,0.526351271,2.7918,5,2,134,0.5054,0.8717,5,0.4205,1.6175,0.18,1,
36047043200,1,4790,0.59,0.01,0.005,0.34,0,0.02,0.04,0.14,0.37,0.63,0.72,0.28,0.05,0.04,0.31,0.08,0.23,0.11,0.17,0.42,0.21,48574,0.08,0.13,0.87,0.01,0.19,0,0.39,0.52,0.04,0.36,2.998,0,1.849671306,0.596,4,1,21,0.4406,0.7327,3,0.0528,0.3100,0.2,1,
