"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/17/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/18/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/19/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","21","88.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/20/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/21/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/22/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/23/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/24/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","22","92.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/25/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/26/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/27/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/28/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/29/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/30/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"07/31/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","21","88.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/01/2018","AQS","360330004","1","0","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/02/2018","AQS","360330004","1","0","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/03/2018","AQS","360330004","1","0","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/04/2018","AQS","360330004","1","0","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/05/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/06/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/07/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","22","92.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/08/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/09/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/10/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/11/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/12/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/13/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/14/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/16/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/18/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","23","96.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/19/2018","AQS","360330004","1","0","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/20/2018","AQS","360330004","1","0","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/21/2018","AQS","360330004","1","0","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/22/2018","AQS","360330004","1","0","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/23/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","22","92.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/24/2018","AQS","360330004","1","0.7","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/25/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/26/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/27/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/28/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/29/2018","AQS","360330004","1","0.5","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/30/2018","AQS","360330004","1","0.6","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"08/31/2018","AQS","360330004","1","0.6","ppb","0","PAUL SMITHS","22","92.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/01/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/02/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/03/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/04/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/05/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/06/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/07/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/08/2018","AQS","360330004","1","0.9","ppb","0","PAUL SMITHS","23","96.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/09/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/10/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/11/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/12/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/13/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/14/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","22","92.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/15/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/16/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/17/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/18/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/19/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/20/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","22","92.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/21/2018","AQS","360330004","1","0","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/22/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/23/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/24/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/25/2018","AQS","360330004","1","0","ppb","0","PAUL SMITHS","21","88.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/26/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/27/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/28/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/29/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"09/30/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"10/01/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"10/02/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"10/03/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"10/04/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","20","83.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"10/05/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"10/06/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"10/07/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"10/08/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"10/09/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"10/10/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"10/11/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","22","92.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"10/12/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"10/13/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"10/14/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"10/15/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"10/16/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","22","92.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"10/17/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"10/18/2018","AQS","360330004","1","0.2","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"10/19/2018","AQS","360330004","1","0.4","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"10/20/2018","AQS","360330004","1","0.5","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"10/21/2018","AQS","360330004","1","0.3","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"10/22/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
"10/23/2018","AQS","360330004","1","0.1","ppb","0","PAUL SMITHS","24","100.0000","42401","Sulfur dioxide","31660","Malone, NY","36","New York","033","Franklin","44.43426","-74.24593"
