DATE,FIPS,AQI_CONC,AQI_UNITS,SITE_NAME,AQI_PARAMETER,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2017-08-13,36005,0.8,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-08-14,36005,1.2,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-08-15,36005,0.3,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-08-16,36005,0.8,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-08-17,36005,1.1,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-08-18,36005,0.1,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-08-19,36005,0.8,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-08-20,36005,0.5,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-08-21,36005,1.1,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-08-22,36005,0.6,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-08-23,36005,0.7,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-08-24,36005,0.5,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-08-25,36005,0.6,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-08-26,36005,0.9,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-08-27,36005,0.6,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-08-28,36005,0.5,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-08-29,36005,1.0,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
2017-08-30,36005,0.5,ppb,PFIZER LAB SITE,Sulfur dioxide,Bronx,40.8679,-73.87809
