DATE,FIPS,AQI_CONC,AQI_UNITS,SITE_NAME,AQI_PARAMETER,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2018-08-14,36061,17,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-15,36061,17,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-16,36061,17,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-17,36061,17,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-18,36061,17,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-19,36061,24,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-20,36061,24,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-21,36061,24,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-22,36061,24,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-23,36061,24,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-24,36061,24,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-25,36061,19,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-26,36061,19,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-27,36061,19,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-28,36061,19,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-29,36061,19,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-30,36061,19,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-31,36061,23,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-01,36061,23,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-02,36061,23,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-03,36061,23,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-04,36061,23,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-05,36061,23,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-06,36061,25,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-07,36061,25,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-08,36061,25,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-09,36061,25,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-10,36061,25,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-11,36061,25,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-12,36061,21,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-13,36061,21,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-14,36061,21,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-15,36061,21,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-16,36061,21,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-17,36061,21,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-18,36061,12,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-19,36061,12,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-20,36061,12,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-21,36061,12,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-22,36061,12,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-23,36061,12,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-24,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-25,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-26,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-27,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-28,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-29,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-09-30,36061,17,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-10-01,36061,17,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-10-02,36061,17,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-10-03,36061,17,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-10-04,36061,17,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-10-05,36061,17,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-10-06,36061,14,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-10-07,36061,14,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-10-08,36061,14,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-10-09,36061,14,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
